CHR_PATHOGENICvsBENIGN	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	7066601	2167856	45454932	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	16396383	1056565	55896005	16396383
CHR1_MMS_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	23921412	2723294	61754305	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	47081806	5165048	82472945	40556187
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	10433026	239129	50750084	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	20842788	828584	60570391	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	118550	62664	40612073	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	47081806	5165048	82472945	40556187
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	14988693	3184235	52360645	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	14541819	2982926	52115080	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	18829385	886463	58499109	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_2_B_USLB_GAIN.txt	40556187	95036163	5965298	129627052	40556187
CHR1_CooperPaper_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	18812009	1478914	25307542	7974447
CHR1_ReportedCNVs_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	27202140	1010262	34166325	7974447
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	7066601	576257	14464791	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	16396383	20467	24350363	7974447
CHR1_MMS_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	23921412	784056	31111803	7974447
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	47081806	809533	54246720	7974447
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	10433026	31683	18375790	7974447
CHR1_HIgenes_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	20842788	20467	28796768	7974447
CHR1_OMIM_OMI_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	118550	15340	8077657	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	47081806	809533	54246720	7974447
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	14988693	1010262	21952878	7974447
CHR1_DECIPHER_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	14541819	869403	21646863	7974447
CHR1_MorbidMap_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	18829385	64071	26739761	7974447
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_2_B_USLB_LOSS.txt	7974447	95036163	1868787	101141823	7974447
CHR1_CooperPaper_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	18812009	12323045	71003237	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	27202140	9946360	81770053	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	7066601	5226866	66354008	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	16396383	2923709	77986947	16396383
CHR1_MMS_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	23921412	8585099	79850586	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	47081806	11997651	99598428	47081806
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	10433026	2014839	72932460	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	20842788	2334022	83023039	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	118550	62999	64569824	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	47081806	11997651	99598428	47081806
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	14988693	7647202	71855764	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	14541819	7433055	71623037	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	18829385	4041271	79302387	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_ALL_GAIN.txt	64514273	95036163	17053792	142496644	64514273
CHR1_CooperPaper_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	18812009	4450217	33153035	18791243
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	27202140	3602687	42390696	18791243
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	7066601	1472407	24385437	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	16396383	601139	34586487	16396383
CHR1_MMS_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	23921412	3308041	39404614	18791243
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	47081806	4119628	61753421	18791243
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	10433026	1638735	27585534	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	20842788	397226	39236805	18791243
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	118550	35541	18874252	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	47081806	4119628	61753421	18791243
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	14988693	2248573	31531363	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	14541819	2045488	31287574	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	18829385	2138188	35482440	18791243
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_ALL_LOSS.txt	18791243	95036163	4635309	109192097	18791243
CHR1_CooperPaper_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	18812009	1827599	24214953	7230543
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	27202140	883661	33549022	7230543
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	7066601	680867	13616277	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	16396383	94189	23532737	7230543
CHR1_MMS_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	23921412	531000	30620955	7230543
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	47081806	959299	53353050	7230543
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	10433026	71010	17592559	7230543
CHR1_HIgenes_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	20842788	347526	27725805	7230543
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	118550	38093	7311000	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	47081806	959299	53353050	7230543
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	14988693	883661	21335575	7230543
CHR1_DECIPHER_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	14541819	703605	21068757	7230543
CHR1_MorbidMap_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	18829385	181729	25878199	7230543
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_B_GAIN.txt	7230543	95036163	2004636	100262070	7230543
CHR1_CooperPaper_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	18812009	99934	21814710	3102635
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	27202140	253930	30050845	3102635
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	7066601	25489	10143747	3102635
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	16396383	20467	19478551	3102635
CHR1_MMS_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	23921412	253930	26770117	3102635
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	47081806	25489	50158952	3102635
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	10433026	10635	13525026	3102635
CHR1_HIgenes_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	20842788	20467	23924956	3102635
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	118550	10635	3210550	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	47081806	25489	50158952	3102635
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	14988693	253930	17837398	3102635
CHR1_DECIPHER_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	14541819	253930	17390524	3102635
CHR1_MorbidMap_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	18829385	31102	21900918	3102635
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_B_LOSS.txt	3102635	95036163	1062976	97075822	3102635
CHR1_CooperPaper_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	18812009	4267317	48491763	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	27202140	2254127	58895084	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	7066601	1362627	39651045	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	16396383	705084	49638370	16396383
CHR1_MMS_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	23921412	1501522	56366961	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	47081806	3696025	77332852	33947071
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	10433026	84932	44295165	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	20842788	563784	54226075	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	118550	48399	34017222	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	47081806	3696025	77332852	33947071
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	14988693	2008894	46926870	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	14541819	1828838	46660052	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	18829385	448382	52328074	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_B_USLB_GAIN.txt	33947071	95036163	3519859	125463375	33947071
CHR1_CooperPaper_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	18812009	904021	22860513	4952525
CHR1_ReportedCNVs_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	27202140	532388	31622277	4952525
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	7066601	303947	11715179	4952525
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	16396383	20467	21328441	4952525
CHR1_MMS_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	23921412	359105	28514832	4952525
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	47081806	531947	51502384	4952525
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	10433026	12135	15373416	4952525
CHR1_HIgenes_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	20842788	20467	25774846	4952525
CHR1_OMIM_OMI_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	118550	10635	5060440	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	47081806	531947	51502384	4952525
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	14988693	532388	19408830	4952525
CHR1_DECIPHER_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	14541819	391529	19102815	4952525
CHR1_MorbidMap_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	18829385	32602	23749308	4952525
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_3_B_USLB_LOSS.txt	4952525	95036163	1064476	98924212	4952525
CHR1_CooperPaper_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	18812009	9424457	59522162	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	27202140	7729233	69607517	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	7066601	4291739	52909472	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	16396383	1752965	64778028	16396383
CHR1_MMS_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	23921412	6534575	67521447	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	47081806	8541146	88675270	47081806
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	10433026	1157784	59409852	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	20842788	1523725	69453673	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	118550	52364	50200796	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	47081806	8541146	88675270	47081806
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	14988693	5843918	59279385	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	14541819	5630748	59045681	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	18829385	2436981	66527014	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_ALL_GAIN.txt	50134610	95036163	10597115	134573658	50134610
CHR1_CooperPaper_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	18812009	4097344	28184732	13470067
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	27202140	2928307	37743900	13470067
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	7066601	1456576	19080092	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	16396383	347054	29519396	13470067
CHR1_MMS_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	23921412	2633661	34757818	13470067
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	47081806	3360928	57190945	13470067
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	10433026	1029501	22873592	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	20842788	187986	34124869	13470067
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	118550	35541	13553076	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	47081806	3360928	57190945	13470067
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	14988693	2232712	26226048	13470067
CHR1_DECIPHER_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	14541819	2029627	25982259	13470067
CHR1_MorbidMap_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	18829385	1399645	30899807	13470067
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_ALL_LOSS.txt	13470067	95036163	3315188	105191042	13470067
CHR1_CooperPaper_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	18812009	1409115	23127336	5724442
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	27202140	418329	32508253	5724442
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	7066601	362254	12428789	5724442
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	16396383	61048	22059777	5724442
CHR1_MMS_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	23921412	289227	29356627	5724442
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	47081806	372944	52433304	5724442
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	10433026	52476	16104992	5724442
CHR1_HIgenes_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	20842788	46642	26520588	5724442
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	118550	23982	5819010	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	47081806	372944	52433304	5724442
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	14988693	418329	20294806	5724442
CHR1_DECIPHER_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	14541819	334676	19931585	5724442
CHR1_MorbidMap_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	18829385	118404	24435423	5724442
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_B_GAIN.txt	5724442	95036163	1444427	99316178	5724442
CHR1_CooperPaper_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	18812009	54778	21584649	2827418
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	27202140	253900	29775658	2827418
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	7066601	25489	9868530	2827418
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	16396383	20467	19203334	2827418
CHR1_MMS_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	23921412	253900	26494930	2827418
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	47081806	25489	49883735	2827418
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	10433026	10635	13249809	2827418
CHR1_HIgenes_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	20842788	20467	23649739	2827418
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	118550	10635	2935333	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	47081806	25489	49883735	2827418
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	14988693	253900	17562211	2827418
CHR1_DECIPHER_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	14541819	253900	17115337	2827418
CHR1_MorbidMap_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	18829385	31102	21625701	2827418
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_B_LOSS.txt	2827418	95036163	960521	96903060	2827418
CHR1_CooperPaper_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	18812009	3566896	47023974	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	27202140	1538209	57442792	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	7066601	1149398	37696064	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	16396383	291018	47884226	16396383
CHR1_MMS_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	23921412	1281951	54418322	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	47081806	2667017	76193650	31778861
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	10433026	63118	42148769	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	20842788	316640	52305009	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	118550	27458	31869953	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	47081806	2667017	76193650	31778861
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	14988693	1379496	45388058	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	14541819	1295843	45024837	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	18829385	370529	50237717	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_B_USLB_GAIN.txt	31778861	95036163	2398018	124417006	31778861
CHR1_CooperPaper_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	18812009	391300	21729594	3308885
CHR1_ReportedCNVs_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	27202140	253900	30257125	3308885
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	7066601	25489	10349997	3308885
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	16396383	20467	19684801	3308885
CHR1_MMS_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	23921412	253900	26976397	3308885
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	47081806	68266	50322425	3308885
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	10433026	12135	13729776	3308885
CHR1_HIgenes_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	20842788	20467	24131206	3308885
CHR1_OMIM_OMI_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	118550	10635	3416800	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	47081806	68266	50322425	3308885
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	14988693	253900	18043678	3308885
CHR1_DECIPHER_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	14541819	253900	17596804	3308885
CHR1_MorbidMap_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	18829385	32602	22105668	3308885
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_4_B_USLB_LOSS.txt	3308885	95036163	1006645	97338403	3308885
CHR1_CooperPaper_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	18812009	8055543	52106095	18812009
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	27202140	5161588	63390181	27202140
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	7066601	3332300	45083930	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	16396383	1239628	56506384	16396383
CHR1_MMS_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	23921412	4384863	60886178	23921412
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	47081806	6776630	81654805	41349629
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	10433026	250307	51532348	10433026
CHR1_HIgenes_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	20842788	1053031	61139386	20842788
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	118550	50808	41417371	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	47081806	6776630	81654805	41349629
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	14988693	4428227	51910095	14988693
CHR1_DECIPHER_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	14541819	4229991	51661457	14541819
CHR1_MorbidMap_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	18829385	1054698	59124316	18829385
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_ALL_GAIN.txt	41349629	95036163	6174401	130211391	41349629
CHR1_CooperPaper_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	18812009	3648370	24392770	9229131
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	27202140	2217424	34213847	9229131
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	7066601	1410920	14884812	7066601
CHR1_OMIM_Dominant_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	16396383	268404	25357110	9229131
CHR1_MMS_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	23921412	1945807	31204736	9229131
CHR1_Primary_CNVs_10MB_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	47081806	2499449	53811488	9229131
CHR1_OMIM_Recessive_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	10433026	405624	19256533	9229131
CHR1_HIgenes_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	20842788	109762	29962157	9229131
CHR1_OMIM_OMI_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	118550	24906	9322775	118550
CHR1_Primary_CNVs_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	47081806	2499449	53811488	9229131
CHR1_CLINGEN+DECIPHER_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	14988693	2035165	22182659	9229131
CHR1_DECIPHER_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	14541819	1855109	21915841	9229131
CHR1_MorbidMap_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	18829385	674090	27384426	9229131
CHR1_OMIM_AllGenes_hg19.BEDvsCHR1_5_ALL_LOSS.txt	9229131	95036163	1789480	102475814	9229131
CHR1_CooperPaper_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	18812009	1316382	22433457	4937830
CHR1_ReportedCNVs_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	27202140	349947	31790023	4937830
CHR1_CLINGEN_Pathogenic_hg19.BEDvsCHR1_5_B_GAIN.txt	4937830	7066601	297404	11707027	4937830
